Date,Open,High,Low,Close,Adj Close,Volume
2017-07-19,2323.080078,2397.169922,2260.22998,2273.429932,2273.429932,1245100032.0
2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098,2249260032.0
2017-07-21,2838.409912,2838.409912,2621.850098,2667.76001,2667.76001,1489449984.0
2017-07-22,2668.629883,2862.419922,2657.709961,2810.120117,2810.120117,1177129984.0
2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902,1072840000.0
2017-07-24,2732.699951,2777.26001,2699.189941,2754.860107,2754.860107,866473984.0
2017-07-25,2757.5,2768.080078,2480.959961,2576.47998,2576.47998,1460089984.0
2017-07-26,2577.77002,2610.76001,2450.800049,2529.449951,2529.449951,937404032.0
2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029,789104000.0
2017-07-28,2679.72998,2897.449951,2679.72998,2809.01001,2809.01001,1380099968.0
2017-07-29,2807.02002,2808.76001,2692.800049,2726.449951,2726.449951,803745984.0
2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932,705942976.0
2017-07-31,2763.23999,2889.620117,2720.610107,2875.340088,2875.340088,860574976.0
2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,2718.26001,1324669952.0
2017-08-02,2727.129883,2762.530029,2668.590088,2710.669922,2710.669922,1094950016.0
2017-08-03,2709.560059,2813.310059,2685.139893,2804.72998,2804.72998,804796992.0
2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893,1002120000.0
2017-08-05,2897.629883,3290.01001,2874.830078,3252.909912,3252.909912,1945699968.0
2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941,1105030016.0
2017-08-07,3212.780029,3397.679932,3180.889893,3378.939941,3378.939941,1482279936.0
2017-08-08,3370.219971,3484.850098,3345.830078,3419.939941,3419.939941,1752760064.0
2017-08-09,3420.399902,3422.76001,3247.669922,3342.469971,3342.469971,1468960000.0
2017-08-10,3341.840088,3453.449951,3319.469971,3381.280029,3381.280029,1515110016.0
2017-08-11,3373.820068,3679.719971,3372.120117,3650.620117,3650.620117,2021190016.0
2017-08-12,3650.629883,3949.919922,3613.699951,3884.709961,3884.709961,2219589888.0
2017-08-13,3880.040039,4208.390137,3857.800049,4073.26001,4073.26001,3159089920.0
2017-08-14,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883,2463089920.0
2017-08-15,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176,3258050048.0
2017-08-16,4200.339844,4381.22998,3994.419922,4376.629883,4376.629883,2272039936.0
2017-08-17,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941,2553359872.0
2017-08-18,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117,2941710080.0
2017-08-19,4137.75,4243.259766,3970.550049,4193.700195,4193.700195,2975820032.0
2017-08-20,4189.310059,4196.290039,4069.879883,4087.659912,4087.659912,2109769984.0
2017-08-21,4090.47998,4109.140137,3988.600098,4001.73999,4001.73999,2800890112.0
2017-08-22,3998.350098,4128.759766,3674.580078,4100.52002,4100.52002,3764239872.0
2017-08-23,4089.01001,4255.779785,4078.409912,4151.52002,4151.52002,2369819904.0
2017-08-24,4137.600098,4376.390137,4130.259766,4334.680176,4334.680176,2037750016.0
2017-08-25,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098,1727970048.0
2017-08-26,4372.060059,4379.279785,4269.52002,4352.399902,4352.399902,1511609984.0
2017-08-27,4345.100098,4416.589844,4317.290039,4382.879883,4382.879883,1537459968.0
2017-08-28,4384.450195,4403.930176,4224.640137,4382.660156,4382.660156,1959330048.0
2017-08-29,4389.209961,4625.680176,4352.129883,4579.02002,4579.02002,2486080000.0
2017-08-30,4570.359863,4626.52002,4471.410156,4565.299805,4565.299805,1937849984.0
2017-08-31,4555.589844,4736.049805,4549.399902,4703.390137,4703.390137,1944930048.0
2017-09-01,4701.759766,4892.009766,4678.529785,4892.009766,4892.009766,2599079936.0
2017-09-02,4901.419922,4975.040039,4469.240234,4578.77002,4578.77002,2722139904.0
2017-09-03,4585.27002,4714.080078,4417.589844,4582.959961,4582.959961,1933190016.0
2017-09-04,4591.629883,4591.629883,4108.399902,4236.310059,4236.310059,2987330048.0
2017-09-05,4228.290039,4427.839844,3998.110107,4376.529785,4376.529785,2697969920.0
2017-09-06,4376.589844,4617.25,4376.589844,4597.120117,4597.120117,2172100096.0
2017-09-07,4589.140137,4655.040039,4491.330078,4599.879883,4599.879883,1844620032.0
2017-09-08,4605.160156,4661.0,4075.179932,4228.75,4228.75,2700890112.0
2017-09-09,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059,1386230016.0
2017-09-10,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941,1679090048.0
2017-09-11,4122.470215,4261.669922,4099.399902,4161.27002,4161.27002,1557330048.0
2017-09-12,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059,1864530048.0
2017-09-13,4131.97998,4131.97998,3789.919922,3882.590088,3882.590088,2219409920.0
2017-09-14,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951,2716310016.0
2017-09-15,3166.300049,3733.449951,2946.620117,3637.52002,3637.52002,4148069888.0
2017-09-16,3637.75,3808.840088,3487.790039,3625.040039,3625.040039,1818400000.0
2017-09-17,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883,1239149952.0
2017-09-18,3591.090088,4079.22998,3591.090088,4065.199951,4065.199951,1943209984.0
2017-09-19,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971,1563980032.0
2017-09-20,3916.360107,4031.389893,3857.72998,3905.949951,3905.949951,1213830016.0
2017-09-21,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039,1411480064.0
2017-09-22,3628.02002,3758.27002,3553.530029,3630.699951,3630.699951,1194829952.0
2017-09-23,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902,928113984.0
2017-09-24,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088,768014976.0
2017-09-25,3681.580078,3950.25,3681.580078,3926.070068,3926.070068,1374210048.0
2017-09-26,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098,1043740032.0
2017-09-27,3892.939941,4210.049805,3884.820068,4200.669922,4200.669922,1686880000.0
2017-09-28,4197.129883,4279.310059,4109.700195,4174.72998,4174.72998,1712320000.0
2017-09-29,4171.620117,4214.629883,4039.290039,4163.069824,4163.069824,1367049984.0
2017-09-30,4166.109863,4358.430176,4160.859863,4338.709961,4338.709961,1207449984.0
2017-10-01,4341.049805,4403.740234,4269.810059,4403.740234,4403.740234,1208210048.0
2017-10-02,4395.810059,4470.22998,4377.459961,4409.319824,4409.319824,1431730048.0
2017-10-03,4408.459961,4432.470215,4258.890137,4317.47998,4317.47998,1288019968.0
2017-10-04,4319.370117,4352.310059,4210.419922,4229.359863,4229.359863,1116770048.0
2017-10-05,4229.879883,4362.640137,4164.049805,4328.410156,4328.410156,1161769984.0
2017-10-06,4324.459961,4413.27002,4320.529785,4370.810059,4370.810059,1069939968.0
2017-10-07,4369.350098,4443.879883,4321.049805,4426.890137,4426.890137,906928000.0
2017-10-08,4429.669922,4624.140137,4405.640137,4610.47998,4610.47998,1313869952.0
2017-10-09,4614.52002,4878.709961,4564.25,4772.02002,4772.02002,1968739968.0
2017-10-10,4776.209961,4922.169922,4765.100098,4781.990234,4781.990234,1597139968.0
2017-10-11,4789.25,4873.72998,4751.629883,4826.47998,4826.47998,1222279936.0
2017-10-12,4829.580078,5446.910156,4822.0,5446.910156,5446.910156,2791610112.0
2017-10-13,5464.160156,5840.299805,5436.850098,5647.209961,5647.209961,3615480064.0
2017-10-14,5643.529785,5837.700195,5591.640137,5831.790039,5831.790039,1669030016.0
2017-10-15,5835.959961,5852.47998,5478.609863,5678.189941,5678.189941,1976039936.0
2017-10-16,5687.569824,5776.22998,5544.209961,5725.589844,5725.589844,2008070016.0
2017-10-17,5741.580078,5800.350098,5472.720215,5605.509766,5605.509766,1821570048.0
2017-10-18,5603.819824,5603.819824,5151.439941,5590.689941,5590.689941,2399269888.0
2017-10-19,5583.740234,5744.350098,5531.060059,5708.52002,5708.52002,1780540032.0
2017-10-20,5708.109863,6060.109863,5627.22998,6011.450195,6011.450195,2354429952.0
2017-10-21,5996.790039,6194.879883,5965.069824,6031.600098,6031.600098,2207099904.0
2017-10-22,6036.660156,6076.259766,5792.339844,6008.419922,6008.419922,2034630016.0
2017-10-23,6006.0,6075.589844,5732.470215,5930.319824,5930.319824,2401840128.0
2017-10-24,5935.52002,5935.52002,5504.180176,5526.640137,5526.640137,2735699968.0
2017-10-25,5524.600098,5754.330078,5397.879883,5750.799805,5750.799805,1966989952.0
2017-10-26,5747.950195,5976.799805,5721.220215,5904.830078,5904.830078,1905040000.0
2017-10-27,5899.740234,5988.390137,5728.819824,5780.899902,5780.899902,1710130048.0
2017-10-28,5787.819824,5876.720215,5689.189941,5753.089844,5753.089844,1403920000.0
2017-10-29,5754.439941,6255.709961,5724.580078,6153.850098,6153.850098,2859040000.0
2017-10-30,6114.850098,6214.990234,6040.850098,6130.529785,6130.529785,1772150016.0
2017-10-31,6132.02002,6470.430176,6103.330078,6468.399902,6468.399902,2311379968.0
2017-11-01,6440.970215,6767.310059,6377.879883,6767.310059,6767.310059,2870320128.0
2017-11-02,6777.77002,7367.330078,6758.720215,7078.5,7078.5,4653770240.0
2017-11-03,7087.529785,7461.290039,7002.939941,7207.759766,7207.759766,3369860096.0
2017-11-04,7164.47998,7492.859863,7031.279785,7379.950195,7379.950195,2483800064.0
2017-11-05,7404.52002,7617.47998,7333.189941,7407.410156,7407.410156,2380410112.0
2017-11-06,7403.220215,7445.77002,7007.310059,7022.759766,7022.759766,3111899904.0
2017-11-07,7023.100098,7253.319824,7023.100098,7144.379883,7144.379883,2326340096.0
2017-11-08,7141.379883,7776.419922,7114.02002,7459.689941,7459.689941,4602200064.0
2017-11-09,7446.830078,7446.830078,7101.52002,7143.580078,7143.580078,3226249984.0
2017-11-10,7173.72998,7312.0,6436.870117,6618.140137,6618.140137,5208249856.0
2017-11-11,6618.609863,6873.149902,6204.220215,6357.600098,6357.600098,4908680192.0
2017-11-12,6295.450195,6625.049805,5519.009766,5950.069824,5950.069824,8957349888.0
2017-11-13,5938.25,6811.189941,5844.290039,6559.490234,6559.490234,6263249920.0
2017-11-14,6561.47998,6764.97998,6461.75,6635.75,6635.75,3197110016.0
2017-11-15,6634.759766,7342.25,6634.759766,7315.540039,7315.540039,4200880128.0
2017-11-16,7323.240234,7967.379883,7176.580078,7871.689941,7871.689941,5123809792.0
2017-11-17,7853.569824,8004.589844,7561.089844,7708.990234,7708.990234,4651670016.0
2017-11-18,7697.209961,7884.990234,7463.439941,7790.149902,7790.149902,3667190016.0
2017-11-19,7766.029785,8101.910156,7694.100098,8036.490234,8036.490234,3149319936.0
2017-11-20,8039.069824,8336.860352,7949.359863,8200.639648,8200.639648,3488450048.0
2017-11-21,8205.740234,8348.660156,7762.709961,8071.259766,8071.259766,4277609984.0
2017-11-22,8077.950195,8302.259766,8075.470215,8253.549805,8253.549805,3633530112.0
